Age Group,Date of Death,7-Day Average
65-84,05/25/24,0.3
65-84,05/26/24,0.3
65-84,05/27/24,0.1
65-84,05/28/24,0
65-84,05/29/24,0
65-84,05/30/24,0
65-84,05/31/24,0
65-84,06/01/24,0
65-84,06/02/24,0
65-84,06/03/24,0
65-84,06/04/24,0
65-84,06/05/24,0
65-84,06/06/24,0
65-84,06/07/24,0
65-84,06/08/24,0
65-84,06/09/24,0
65-84,06/10/24,0
65-84,06/11/24,0
65-84,06/12/24,0
65-84,06/13/24,0
65-84,06/14/24,0
65-84,06/15/24,0
65-84,06/16/24,0
65-84,06/17/24,0
65-84,06/18/24,0
65-84,06/19/24,0
65-84,06/20/24,0
65-84,06/21/24,0
65-84,06/22/24,0
65-84,06/23/24,0
65-84,06/24/24,0
65-84,06/25/24,0
65-84,06/26/24,0
65-84,06/27/24,0.1
65-84,06/28/24,0.1
65-84,06/29/24,0.1
65-84,06/30/24,0.1
65-84,07/01/24,0.3
65-84,07/02/24,0.3
65-84,07/03/24,0.3
65-84,07/04/24,0.1
65-84,07/05/24,0.1
65-84,07/06/24,0.1
65-84,07/07/24,0.1
65-84,07/08/24,0
65-84,07/09/24,0
65-84,07/10/24,0
85+,03/06/20,NA
85+,03/07/20,NA
85+,03/08/20,NA
85+,03/09/20,NA
85+,03/10/20,NA
85+,03/11/20,NA
85+,03/12/20,0
85+,03/13/20,0
85+,03/14/20,0
85+,03/15/20,0
85+,03/16/20,0
85+,03/17/20,0
85+,03/18/20,0
85+,03/19/20,0
85+,03/20/20,0
85+,03/21/20,0
85+,03/22/20,0
85+,03/23/20,0
85+,03/24/20,0
85+,03/25/20,0
85+,03/26/20,0
85+,03/27/20,0
85+,03/28/20,0
85+,03/29/20,0
85+,03/30/20,0
85+,03/31/20,0
85+,04/01/20,0
85+,04/02/20,0.1
85+,04/03/20,0.1
85+,04/04/20,0.1
85+,04/05/20,0.1
85+,04/06/20,0.1
85+,04/07/20,0.1
85+,04/08/20,0.3
85+,04/09/20,0.1
85+,04/10/20,0.1
85+,04/11/20,0.1
85+,04/12/20,0.1
85+,04/13/20,0.1
85+,04/14/20,0.1
85+,04/15/20,0.1
85+,04/16/20,0.1
85+,04/17/20,0.3
85+,04/18/20,0.4
85+,04/19/20,0.6
85+,04/20/20,0.9
85+,04/21/20,0.9
85+,04/22/20,0.7
85+,04/23/20,0.9
85+,04/24/20,0.7
85+,04/25/20,0.6
85+,04/26/20,0.4
85+,04/27/20,0.3
85+,04/28/20,0.3
85+,04/29/20,0.3
85+,04/30/20,0.4
85+,05/01/20,0.6
85+,05/02/20,0.7
85+,05/03/20,0.7
85+,05/04/20,0.6
85+,05/05/20,0.6
85+,05/06/20,0.7
85+,05/07/20,0.4
85+,05/08/20,0.4
85+,05/09/20,0.4
85+,05/10/20,0.6
85+,05/11/20,0.7
85+,05/12/20,0.7
85+,05/13/20,0.6
85+,05/14/20,0.6
85+,05/15/20,0.7
85+,05/16/20,0.9
85+,05/17/20,0.9
85+,05/18/20,0.7
85+,05/19/20,0.7
85+,05/20/20,0.9
85+,05/21/20,1.1
85+,05/22/20,0.9
85+,05/23/20,0.6
85+,05/24/20,0.4
85+,05/25/20,0.4
85+,05/26/20,0.6
85+,05/27/20,0.4
85+,05/28/20,0.4
85+,05/29/20,0.4
85+,05/30/20,0.4
85+,05/31/20,0.6
85+,06/01/20,0.7
85+,06/02/20,0.6
85+,06/03/20,0.7
85+,06/04/20,0.6
85+,06/05/20,0.6
85+,06/06/20,0.9
85+,06/07/20,0.9
85+,06/08/20,0.7
85+,06/09/20,1.1
85+,06/10/20,1.1
85+,06/11/20,1.1
85+,06/12/20,1.1
85+,06/13/20,0.9
85+,06/14/20,0.7
85+,06/15/20,0.7
85+,06/16/20,0.3
85+,06/17/20,0.3
85+,06/18/20,0.3
85+,06/19/20,0.3
85+,06/20/20,0.3
85+,06/21/20,0.3
85+,06/22/20,0.3
85+,06/23/20,0.3
85+,06/24/20,0.3
85+,06/25/20,0.1
85+,06/26/20,0.1
85+,06/27/20,0.1
85+,06/28/20,0.1
85+,06/29/20,0.1
85+,06/30/20,0.1
85+,07/01/20,0
85+,07/02/20,0
85+,07/03/20,0
85+,07/04/20,0.3
85+,07/05/20,0.4
85+,07/06/20,0.4
85+,07/07/20,0.4
85+,07/08/20,0.4
85+,07/09/20,0.6
85+,07/10/20,0.6
85+,07/11/20,0.7
85+,07/12/20,0.6
85+,07/13/20,0.9
85+,07/14/20,0.9
85+,07/15/20,1.1
85+,07/16/20,1
85+,07/17/20,1.6
85+,07/18/20,1.4
85+,07/19/20,1.6
85+,07/20/20,1.6
85+,07/21/20,2
85+,07/22/20,1.9
85+,07/23/20,2.4
85+,07/24/20,1.9
85+,07/25/20,2
85+,07/26/20,2
85+,07/27/20,1.7
85+,07/28/20,1.6
85+,07/29/20,1.4
85+,07/30/20,0.9
85+,07/31/20,0.9
85+,08/01/20,0.6
85+,08/02/20,0.4
85+,08/03/20,0.4
85+,08/04/20,0.3
85+,08/05/20,0.4
85+,08/06/20,0.6
85+,08/07/20,0.9
85+,08/08/20,1
85+,08/09/20,1.1
85+,08/10/20,1.4
85+,08/11/20,1.3
85+,08/12/20,1.4
85+,08/13/20,1.3
85+,08/14/20,1
85+,08/15/20,1
85+,08/16/20,0.9
85+,08/17/20,0.6
85+,08/18/20,0.6
85+,08/19/20,0.4
85+,08/20/20,0.7
85+,08/21/20,1
85+,08/22/20,0.7
85+,08/23/20,0.7
85+,08/24/20,0.7
85+,08/25/20,0.7
85+,08/26/20,0.6
85+,08/27/20,0.4
85+,08/28/20,0.1
85+,08/29/20,0.3
85+,08/30/20,0.3
85+,08/31/20,0.3
85+,09/01/20,0.7
85+,09/02/20,0.7
85+,09/03/20,0.9
85+,09/04/20,1.3
85+,09/05/20,1.1
85+,09/06/20,1.4
85+,09/07/20,1.4
85+,09/08/20,1
85+,09/09/20,1
85+,09/10/20,0.7
85+,09/11/20,0.3
85+,09/12/20,0.3
85+,09/13/20,0.1
85+,09/14/20,0.1
85+,09/15/20,0.1
85+,09/16/20,0.1
85+,09/17/20,0.1
85+,09/18/20,0.1
85+,09/19/20,0.3
85+,09/20/20,0.3
85+,09/21/20,0.3
85+,09/22/20,0.3
85+,09/23/20,0.6
85+,09/24/20,0.9
85+,09/25/20,1.1
85+,09/26/20,1
85+,09/27/20,0.9
85+,09/28/20,1
85+,09/29/20,1.1
85+,09/30/20,0.9
85+,10/01/20,0.6
85+,10/02/20,0.3
85+,10/03/20,0.9
85+,10/04/20,1.1
85+,10/05/20,1.1
85+,10/06/20,1.4
85+,10/07/20,2.3
85+,10/08/20,2.4
85+,10/09/20,2.4
85+,10/10/20,2
85+,10/11/20,1.7
85+,10/12/20,1.7
85+,10/13/20,1.6
85+,10/14/20,1
85+,10/15/20,1.1
85+,10/16/20,1.4
85+,10/17/20,1.4
85+,10/18/20,1.7
85+,10/19/20,1.7
85+,10/20/20,1.4
85+,10/21/20,1.6
85+,10/22/20,1.3
85+,10/23/20,1.4
85+,10/24/20,1.4
85+,10/25/20,1.3
85+,10/26/20,1.3
85+,10/27/20,1.4
85+,10/28/20,1.3
85+,10/29/20,1.3
85+,10/30/20,1.3
85+,10/31/20,1.4
85+,11/01/20,1.7
85+,11/02/20,2.3
85+,11/03/20,2.4
85+,11/04/20,2.3
85+,11/05/20,2.6
85+,11/06/20,2.6
85+,11/07/20,2.9
85+,11/08/20,3
85+,11/09/20,2.6
85+,11/10/20,2.6
85+,11/11/20,3
85+,11/12/20,3
85+,11/13/20,3.1
85+,11/14/20,3.6
85+,11/15/20,4
85+,11/16/20,4.3
85+,11/17/20,4.9
85+,11/18/20,5
85+,11/19/20,5.6
85+,11/20/20,5.9
85+,11/21/20,5.4
85+,11/22/20,5.4
85+,11/23/20,6.3
85+,11/24/20,6.4
85+,11/25/20,6
85+,11/26/20,6
85+,11/27/20,5.6
85+,11/28/20,5.7
85+,11/29/20,6
85+,11/30/20,5.4
85+,12/01/20,5.6
85+,12/02/20,5.6
85+,12/03/20,5
85+,12/04/20,5.7
85+,12/05/20,6.4
85+,12/06/20,5.9
85+,12/07/20,6.4
85+,12/08/20,5.9
85+,12/09/20,6.9
85+,12/10/20,7.9
85+,12/11/20,7.4
85+,12/12/20,6.7
85+,12/13/20,7.1
85+,12/14/20,6.6
85+,12/15/20,6.4
85+,12/16/20,5.9
85+,12/17/20,5.1
85+,12/18/20,5
85+,12/19/20,5.1
85+,12/20/20,4.7
85+,12/21/20,4.3
85+,12/22/20,4.1
85+,12/23/20,4.1
85+,12/24/20,3.9
85+,12/25/20,3.7
85+,12/26/20,3.1
85+,12/27/20,2.9
85+,12/28/20,3.1
85+,12/29/20,3.1
85+,12/30/20,2.9
85+,12/31/20,3.4
85+,01/01/21,3.7
85+,01/02/21,4.1
85+,01/03/21,4.4
85+,01/04/21,4.1
85+,01/05/21,4.7
85+,01/06/21,5
85+,01/07/21,4.7
85+,01/08/21,5
85+,01/09/21,5.3
85+,01/10/21,5
85+,01/11/21,5.1
85+,01/12/21,4.6
85+,01/13/21,4.4
85+,01/14/21,4.4
85+,01/15/21,4.1
85+,01/16/21,4
85+,01/17/21,4
85+,01/18/21,3.9
85+,01/19/21,4.3
85+,01/20/21,4
85+,01/21/21,3.7
85+,01/22/21,3.4
85+,01/23/21,3.4
85+,01/24/21,3.7
85+,01/25/21,3.3
85+,01/26/21,2.9
85+,01/27/21,3.1
85+,01/28/21,3.1
85+,01/29/21,3.1
85+,01/30/21,2.7
85+,01/31/21,2.6
85+,02/01/21,2.6
85+,02/02/21,2.4
85+,02/03/21,2
85+,02/04/21,2
85+,02/05/21,1.9
85+,02/06/21,2.1
85+,02/07/21,2
85+,02/08/21,2.3
85+,02/09/21,2.4
85+,02/10/21,2.4
85+,02/11/21,2.1
85+,02/12/21,2
85+,02/13/21,1.6
85+,02/14/21,1.1
85+,02/15/21,0.9
85+,02/16/21,0.9
85+,02/17/21,1
85+,02/18/21,1.6
85+,02/19/21,1.6
85+,02/20/21,1.4
85+,02/21/21,1.6
85+,02/22/21,1.6
85+,02/23/21,1.6
85+,02/24/21,1.4
85+,02/25/21,0.9
85+,02/26/21,0.7
85+,02/27/21,0.6
85+,02/28/21,0.6
85+,03/01/21,0.6
85+,03/02/21,0.4
85+,03/03/21,0.3
85+,03/04/21,0.3
85+,03/05/21,0.6
85+,03/06/21,0.7
85+,03/07/21,0.7
85+,03/08/21,0.9
85+,03/09/21,0.9
85+,03/10/21,1
85+,03/11/21,1
85+,03/12/21,0.7
85+,03/13/21,0.7
85+,03/14/21,0.6
85+,03/15/21,0.4
85+,03/16/21,0.4
85+,03/17/21,0.3
85+,03/18/21,0.3
85+,03/19/21,0.3
85+,03/20/21,0.3
85+,03/21/21,0.3
85+,03/22/21,0.4
85+,03/23/21,0.3
85+,03/24/21,0.4
85+,03/25/21,0.4
85+,03/26/21,0.4
85+,03/27/21,0.4
85+,03/28/21,0.4
85+,03/29/21,0.3
85+,03/30/21,0.4
85+,03/31/21,0.3
85+,04/01/21,0.3
85+,04/02/21,0.3
85+,04/03/21,0.1
85+,04/04/21,0.1
85+,04/05/21,0.1
85+,04/06/21,0
85+,04/07/21,0.1
85+,04/08/21,0.1
85+,04/09/21,0.1
85+,04/10/21,0.1
85+,04/11/21,0.1
85+,04/12/21,0.1
85+,04/13/21,0.3
85+,04/14/21,0.1
85+,04/15/21,0.3
85+,04/16/21,0.3
85+,04/17/21,0.3
85+,04/18/21,0.3
85+,04/19/21,0.3
85+,04/20/21,0.1
85+,04/21/21,0.3
85+,04/22/21,0.1
85+,04/23/21,0.3
85+,04/24/21,0.3
85+,04/25/21,0.4
85+,04/26/21,0.4
85+,04/27/21,0.4
85+,04/28/21,0.3
85+,04/29/21,0.3
85+,04/30/21,0.1
85+,05/01/21,0.3
85+,05/02/21,0.1
85+,05/03/21,0.1
85+,05/04/21,0.3
85+,05/05/21,0.4
85+,05/06/21,0.4
85+,05/07/21,0.4
85+,05/08/21,0.3
85+,05/09/21,0.3
85+,05/10/21,0.3
85+,05/11/21,0.1
85+,05/12/21,0
85+,05/13/21,0
85+,05/14/21,0.1
85+,05/15/21,0.3
85+,05/16/21,0.3
85+,05/17/21,0.3
85+,05/18/21,0.3
85+,05/19/21,0.6
85+,05/20/21,0.7
85+,05/21/21,0.6
85+,05/22/21,0.4
85+,05/23/21,0.7
85+,05/24/21,0.9
85+,05/25/21,0.9
85+,05/26/21,0.6
85+,05/27/21,0.4
85+,05/28/21,0.4
85+,05/29/21,0.4
85+,05/30/21,0.1
85+,05/31/21,0
85+,06/01/21,0.1
85+,06/02/21,0.1
85+,06/03/21,0.1
85+,06/04/21,0.1
85+,06/05/21,0.1
85+,06/06/21,0.1
85+,06/07/21,0.3
85+,06/08/21,0.1
85+,06/09/21,0.1
85+,06/10/21,0.1
85+,06/11/21,0.1
85+,06/12/21,0.1
85+,06/13/21,0.1
85+,06/14/21,0
85+,06/15/21,0
85+,06/16/21,0
85+,06/17/21,0.1
85+,06/18/21,0.1
85+,06/19/21,0.1
85+,06/20/21,0.1
85+,06/21/21,0.1
85+,06/22/21,0.3
85+,06/23/21,0.3
85+,06/24/21,0.1
85+,06/25/21,0.1
85+,06/26/21,0.1
85+,06/27/21,0.1
85+,06/28/21,0.1
85+,06/29/21,0
85+,06/30/21,0
85+,07/01/21,0.1
85+,07/02/21,0.1
85+,07/03/21,0.1
85+,07/04/21,0.3
85+,07/05/21,0.4
85+,07/06/21,0.6
85+,07/07/21,0.6
85+,07/08/21,0.6
85+,07/09/21,0.6
85+,07/10/21,0.7
85+,07/11/21,0.6
85+,07/12/21,0.4
85+,07/13/21,0.3
85+,07/14/21,0.3
85+,07/15/21,0.1
85+,07/16/21,0.1
85+,07/17/21,0.1
85+,07/18/21,0.1
85+,07/19/21,0.3
85+,07/20/21,0.3
85+,07/21/21,0.4
85+,07/22/21,0.4
85+,07/23/21,0.7
85+,07/24/21,0.6
85+,07/25/21,0.6
85+,07/26/21,0.6
85+,07/27/21,0.6
85+,07/28/21,0.4
85+,07/29/21,0.6
85+,07/30/21,0.3
85+,07/31/21,0.4
85+,08/01/21,0.7
85+,08/02/21,0.7
85+,08/03/21,1
85+,08/04/21,1.3
85+,08/05/21,1.3
85+,08/06/21,1.3
85+,08/07/21,1.3
85+,08/08/21,1.1
85+,08/09/21,1.1
85+,08/10/21,0.9
85+,08/11/21,0.6
85+,08/12/21,0.6
85+,08/13/21,0.7
85+,08/14/21,0.6
85+,08/15/21,0.6
85+,08/16/21,0.6
85+,08/17/21,0.7
85+,08/18/21,0.9
85+,08/19/21,1.1
85+,08/20/21,1.1
85+,08/21/21,1.1
85+,08/22/21,1.6
85+,08/23/21,1.9
85+,08/24/21,2
85+,08/25/21,2
85+,08/26/21,2
85+,08/27/21,2
85+,08/28/21,2.3
85+,08/29/21,2
85+,08/30/21,2
85+,08/31/21,2.1
85+,09/01/21,2.6
85+,09/02/21,2.3
85+,09/03/21,2.1
85+,09/04/21,2
85+,09/05/21,1.9
85+,09/06/21,1.7
85+,09/07/21,1.6
85+,09/08/21,1
85+,09/09/21,1
85+,09/10/21,1.3
85+,09/11/21,1.4
85+,09/12/21,1.6
85+,09/13/21,1.4
85+,09/14/21,1.7
85+,09/15/21,1.9
85+,09/16/21,1.9
85+,09/17/21,1.9
85+,09/18/21,1.7
85+,09/19/21,1.7
85+,09/20/21,1.9
85+,09/21/21,1.6
85+,09/22/21,1.9
85+,09/23/21,1.7
85+,09/24/21,1.6
85+,09/25/21,1.7
85+,09/26/21,1.6
85+,09/27/21,1.7
85+,09/28/21,1.7
85+,09/29/21,1.6
85+,09/30/21,1.6
85+,10/01/21,1.7
85+,10/02/21,1.9
85+,10/03/21,2.6
85+,10/04/21,2.6
85+,10/05/21,2.7
85+,10/06/21,2.9
85+,10/07/21,3.3
85+,10/08/21,3.1
85+,10/09/21,2.9
85+,10/10/21,2.3
85+,10/11/21,2.4
85+,10/12/21,2.4
85+,10/13/21,2.3
85+,10/14/21,2
85+,10/15/21,2.3
85+,10/16/21,2.4
85+,10/17/21,2.1
85+,10/18/21,1.9
85+,10/19/21,1.4
85+,10/20/21,1.4
85+,10/21/21,1.3
85+,10/22/21,1
85+,10/23/21,0.7
85+,10/24/21,0.9
85+,10/25/21,0.7
85+,10/26/21,1
85+,10/27/21,0.9
85+,10/28/21,1.1
85+,10/29/21,1
85+,10/30/21,1.3
85+,10/31/21,1.6
85+,11/01/21,1.7
85+,11/02/21,1.7
85+,11/03/21,1.7
85+,11/04/21,1.6
85+,11/05/21,2
85+,11/06/21,2.1
85+,11/07/21,1.7
85+,11/08/21,1.7
85+,11/09/21,1.9
85+,11/10/21,2
85+,11/11/21,2.1
85+,11/12/21,2.1
85+,11/13/21,1.7
85+,11/14/21,1.9
85+,11/15/21,1.9
85+,11/16/21,1.9
85+,11/17/21,1.6
85+,11/18/21,1.7
85+,11/19/21,1.4
85+,11/20/21,1.6
85+,11/21/21,1.6
85+,11/22/21,1.3
85+,11/23/21,1.3
85+,11/24/21,1.6
85+,11/25/21,1.9
85+,11/26/21,1.7
85+,11/27/21,1.6
85+,11/28/21,1.7
85+,11/29/21,2
85+,11/30/21,1.7
85+,12/01/21,1.4
85+,12/02/21,1.3
85+,12/03/21,1.4
85+,12/04/21,1.6
85+,12/05/21,1.3
85+,12/06/21,1.3
85+,12/07/21,1.3
85+,12/08/21,1.7
85+,12/09/21,1.6
85+,12/10/21,1.6
85+,12/11/21,1.9
85+,12/12/21,2.1
85+,12/13/21,2.1
85+,12/14/21,2.3
85+,12/15/21,2
85+,12/16/21,1.9
85+,12/17/21,1.9
85+,12/18/21,1.7
85+,12/19/21,1.4
85+,12/20/21,1.4
85+,12/21/21,1.4
85+,12/22/21,1.6
85+,12/23/21,1.3
85+,12/24/21,1.1
85+,12/25/21,1
85+,12/26/21,1.1
85+,12/27/21,1.3
85+,12/28/21,1
85+,12/29/21,0.7
85+,12/30/21,0.7
85+,12/31/21,1
85+,01/01/22,0.9
85+,01/02/22,1
85+,01/03/22,0.7
85+,01/04/22,1.1
85+,01/05/22,1.3
85+,01/06/22,1.3
85+,01/07/22,1.1
85+,01/08/22,1.3
85+,01/09/22,1.4
85+,01/10/22,1.6
85+,01/11/22,1.6
85+,01/12/22,1.7
85+,01/13/22,1.7
85+,01/14/22,2.6
85+,01/15/22,2.7
85+,01/16/22,2.4
85+,01/17/22,2.3
85+,01/18/22,2.6
85+,01/19/22,2.6
85+,01/20/22,3.6
85+,01/21/22,3.1
85+,01/22/22,3.7
85+,01/23/22,3.7
85+,01/24/22,4.3
85+,01/25/22,4
85+,01/26/22,3.9
85+,01/27/22,3.7
85+,01/28/22,3.4
85+,01/29/22,2.7
85+,01/30/22,3.1
85+,01/31/22,2.6
85+,02/01/22,2.3
85+,02/02/22,2.7
85+,02/03/22,2.6
85+,02/04/22,2.7
85+,02/05/22,3
85+,02/06/22,2.7
85+,02/07/22,3.1
85+,02/08/22,3.3
85+,02/09/22,3.3
85+,02/10/22,2.9
85+,02/11/22,2.9
85+,02/12/22,3
85+,02/13/22,3.1
85+,02/14/22,2.7
85+,02/15/22,2.4
85+,02/16/22,2.1
85+,02/17/22,2
85+,02/18/22,1.6
85+,02/19/22,1.3
85+,02/20/22,1.4
85+,02/21/22,1.4
85+,02/22/22,1.4
85+,02/23/22,1.6
85+,02/24/22,1.7
85+,02/25/22,1.7
85+,02/26/22,1.7
85+,02/27/22,1.3
85+,02/28/22,1.4
85+,03/01/22,1.6
85+,03/02/22,1.4
85+,03/03/22,1.3
85+,03/04/22,1.4
85+,03/05/22,1.1
85+,03/06/22,1
85+,03/07/22,1.1
85+,03/08/22,1
85+,03/09/22,0.9
85+,03/10/22,0.9
85+,03/11/22,0.7
85+,03/12/22,0.7
85+,03/13/22,0.9
85+,03/14/22,0.6
85+,03/15/22,0.6
85+,03/16/22,0.6
85+,03/17/22,0.4
85+,03/18/22,0.4
85+,03/19/22,0.6
85+,03/20/22,0.7
85+,03/21/22,0.7
85+,03/22/22,0.7
85+,03/23/22,0.6
85+,03/24/22,0.6
85+,03/25/22,0.6
85+,03/26/22,0.4
85+,03/27/22,0.1
85+,03/28/22,0
85+,03/29/22,0
85+,03/30/22,0.1
85+,03/31/22,0.1
85+,04/01/22,0.1
85+,04/02/22,0.1
85+,04/03/22,0.1
85+,04/04/22,0.1
85+,04/05/22,0.1
85+,04/06/22,0.1
85+,04/07/22,0.1
85+,04/08/22,0.1
85+,04/09/22,0.1
85+,04/10/22,0.1
85+,04/11/22,0.1
85+,04/12/22,0.1
85+,04/13/22,0
85+,04/14/22,0
85+,04/15/22,0
85+,04/16/22,0
85+,04/17/22,0
85+,04/18/22,0
85+,04/19/22,0
85+,04/20/22,0
85+,04/21/22,0
85+,04/22/22,0
85+,04/23/22,0
85+,04/24/22,0
85+,04/25/22,0.1
85+,04/26/22,0.3
85+,04/27/22,0.3
85+,04/28/22,0.4
85+,04/29/22,0.4
85+,04/30/22,0.4
85+,05/01/22,0.6
85+,05/02/22,0.4
85+,05/03/22,0.3
85+,05/04/22,0.3
85+,05/05/22,0.1
85+,05/06/22,0.1
85+,05/07/22,0.1
85+,05/08/22,0
85+,05/09/22,0
85+,05/10/22,0
85+,05/11/22,0.1
85+,05/12/22,0.1
85+,05/13/22,0.1
85+,05/14/22,0.1
85+,05/15/22,0.1
85+,05/16/22,0.1
85+,05/17/22,0.1
85+,05/18/22,0.1
85+,05/19/22,0.3
85+,05/20/22,0.4
85+,05/21/22,0.4
85+,05/22/22,0.4
85+,05/23/22,0.4
85+,05/24/22,0.4
85+,05/25/22,0.3
85+,05/26/22,0.1
85+,05/27/22,0
85+,05/28/22,0.1
85+,05/29/22,0.1
85+,05/30/22,0.4
85+,05/31/22,0.4
85+,06/01/22,0.4
85+,06/02/22,0.4
85+,06/03/22,0.6
85+,06/04/22,0.4
85+,06/05/22,0.4
85+,06/06/22,0.1
85+,06/07/22,0.6
85+,06/08/22,0.7
85+,06/09/22,1
85+,06/10/22,0.9
85+,06/11/22,0.9
85+,06/12/22,0.9
85+,06/13/22,0.9
85+,06/14/22,0.4
85+,06/15/22,0.3
85+,06/16/22,0
85+,06/17/22,0
85+,06/18/22,0
85+,06/19/22,0.3
85+,06/20/22,0.6
85+,06/21/22,0.6
85+,06/22/22,0.7
85+,06/23/22,1.1
85+,06/24/22,1.3
85+,06/25/22,1.4
85+,06/26/22,1.3
85+,06/27/22,1
85+,06/28/22,1.1
85+,06/29/22,1.1
85+,06/30/22,0.7
85+,07/01/22,0.7
85+,07/02/22,0.6
85+,07/03/22,0.6
85+,07/04/22,0.9
85+,07/05/22,0.9
85+,07/06/22,0.7
85+,07/07/22,0.9
85+,07/08/22,0.7
85+,07/09/22,1
85+,07/10/22,1.1
85+,07/11/22,1
85+,07/12/22,1
85+,07/13/22,1
85+,07/14/22,0.9
85+,07/15/22,1
85+,07/16/22,1
85+,07/17/22,0.9
85+,07/18/22,1
85+,07/19/22,1.1
85+,07/20/22,1.4
85+,07/21/22,1.4
85+,07/22/22,1.3
85+,07/23/22,1
85+,07/24/22,1
85+,07/25/22,0.9
85+,07/26/22,1
85+,07/27/22,1.1
85+,07/28/22,1.3
85+,07/29/22,1.6
85+,07/30/22,1.6
85+,07/31/22,1.4
85+,08/01/22,1.3
85+,08/02/22,0.9
85+,08/03/22,0.6
85+,08/04/22,0.4
85+,08/05/22,0.3
85+,08/06/22,0.4
85+,08/07/22,0.4
85+,08/08/22,0.4
85+,08/09/22,0.4
85+,08/10/22,0.3
85+,08/11/22,0.4
85+,08/12/22,0.3
85+,08/13/22,0.3
85+,08/14/22,0.4
85+,08/15/22,0.6
85+,08/16/22,0.6
85+,08/17/22,0.6
85+,08/18/22,0.6
85+,08/19/22,0.7
85+,08/20/22,0.9
85+,08/21/22,0.9
85+,08/22/22,0.9
85+,08/23/22,1.1
85+,08/24/22,1.1
85+,08/25/22,1
85+,08/26/22,0.9
85+,08/27/22,0.6
85+,08/28/22,0.4
85+,08/29/22,0.4
85+,08/30/22,0.3
85+,08/31/22,0.4
85+,09/01/22,0.4
85+,09/02/22,0.6
85+,09/03/22,0.6
85+,09/04/22,0.7
85+,09/05/22,0.6
85+,09/06/22,0.4
85+,09/07/22,0.4
85+,09/08/22,0.4
85+,09/09/22,0.4
85+,09/10/22,0.4
85+,09/11/22,0.3
85+,09/12/22,0.4
85+,09/13/22,0.4
85+,09/14/22,0.6
85+,09/15/22,0.6
85+,09/16/22,0.4
85+,09/17/22,0.4
85+,09/18/22,0.4
85+,09/19/22,0.3
85+,09/20/22,0.4
85+,09/21/22,0.1
85+,09/22/22,0.1
85+,09/23/22,0.1
85+,09/24/22,0.4
85+,09/25/22,0.6
85+,09/26/22,0.7
85+,09/27/22,0.7
85+,09/28/22,0.7
85+,09/29/22,0.7
85+,09/30/22,0.7
85+,10/01/22,0.7
85+,10/02/22,0.7
85+,10/03/22,0.6
85+,10/04/22,0.4
85+,10/05/22,0.6
85+,10/06/22,0.7
85+,10/07/22,1
85+,10/08/22,0.7
85+,10/09/22,0.6
85+,10/10/22,0.7
85+,10/11/22,0.7
85+,10/12/22,0.6
85+,10/13/22,0.6
85+,10/14/22,0.3
85+,10/15/22,0.4
85+,10/16/22,0.4
85+,10/17/22,0.3
85+,10/18/22,0.4
85+,10/19/22,0.4
85+,10/20/22,0.3
85+,10/21/22,0.4
85+,10/22/22,0.3
85+,10/23/22,0.4
85+,10/24/22,0.4
85+,10/25/22,0.3
85+,10/26/22,0.3
85+,10/27/22,0.3
85+,10/28/22,0.6
85+,10/29/22,0.6
85+,10/30/22,0.4
85+,10/31/22,0.4
85+,11/01/22,0.6
85+,11/02/22,0.6
85+,11/03/22,0.7
85+,11/04/22,0.3
85+,11/05/22,0.3
85+,11/06/22,0.4
85+,11/07/22,0.4
85+,11/08/22,0.3
85+,11/09/22,0.3
85+,11/10/22,0.1
85+,11/11/22,0.1
85+,11/12/22,0.1
85+,11/13/22,0.1
85+,11/14/22,0.1
85+,11/15/22,0.3
85+,11/16/22,0.9
85+,11/17/22,1
85+,11/18/22,1.1
85+,11/19/22,1.1
85+,11/20/22,1
85+,11/21/22,1.1
85+,11/22/22,1.4
85+,11/23/22,0.9
85+,11/24/22,0.7
85+,11/25/22,0.6
85+,11/26/22,0.7
85+,11/27/22,0.7
85+,11/28/22,0.6
85+,11/29/22,0.4
85+,11/30/22,0.6
85+,12/01/22,0.6
85+,12/02/22,0.7
85+,12/03/22,0.6
85+,12/04/22,0.6
85+,12/05/22,0.7
85+,12/06/22,0.6
85+,12/07/22,0.7
85+,12/08/22,0.9
85+,12/09/22,0.7
85+,12/10/22,1
85+,12/11/22,1
85+,12/12/22,0.9
85+,12/13/22,0.9
85+,12/14/22,0.9
85+,12/15/22,0.9
85+,12/16/22,1
85+,12/17/22,0.9
85+,12/18/22,1
85+,12/19/22,1
85+,12/20/22,1.1
85+,12/21/22,1.1
85+,12/22/22,1
85+,12/23/22,0.9
85+,12/24/22,0.7
85+,12/25/22,0.9
85+,12/26/22,1
85+,12/27/22,1.1
85+,12/28/22,1.1
85+,12/29/22,1.3
85+,12/30/22,1.3
85+,12/31/22,1.4
85+,01/01/23,1.1
85+,01/02/23,1
85+,01/03/23,0.6
85+,01/04/23,0.3
85+,01/05/23,0.4
85+,01/06/23,0.6
85+,01/07/23,0.6
85+,01/08/23,0.6
85+,01/09/23,0.7
85+,01/10/23,0.7
85+,01/11/23,0.7
85+,01/12/23,0.4
85+,01/13/23,0.6
85+,01/14/23,0.7
85+,01/15/23,0.7
85+,01/16/23,0.7
85+,01/17/23,0.7
85+,01/18/23,0.9
85+,01/19/23,0.9
85+,01/20/23,0.6
85+,01/21/23,0.3
